station_id,station_name,city,state,lat,lon,timestamp,snapshot_fetch_time,PM2.5,PM10,NO2,SO2,CO,O3,NH3,aqi,aqi_category,dominant_pollutant,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant,weather_time,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,weather_trapping_score,weather_trapping_category,weather_data_available,geo_region_proxy,landuse_type_proxy,landuse_data_source,urban_pressure_score,urban_pressure_category,road_density_proxy,road_density_category,road_density_data_source,geospatial_data_level,environmental_risk_score,environmental_risk_category,notebook_02_processed_time
haryana__kurukshetra__sector_7_kurukshetra_hspcb,"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,29.966942,76.875879,2026-07-16 05:00:00,2026-07-16 05:38:19,119.0,148.0,63.0,7.0,20.0,61.0,12.0,317.99,Very Poor,CO,True,Valid AQI,317.99,Very Poor,CO,2026-07-16T10:45,33.5,62,0.0,0.0,7.5,294,974.2,20,68.82,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,48.88,Moderate,2026-07-16 10:51:20
haryana__mandikhera__general_hospital_mandikhera_nuh_hspcb,"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,27.9002,76.9938,2026-07-16 05:00:00,2026-07-16 05:38:19,51.0,78.0,15.0,21.0,33.0,48.0,7.0,394.14,Very Poor,CO,True,Valid AQI,394.14,Very Poor,CO,2026-07-16T10:45,35.1,48,0.0,0.0,17.4,290,981.3,5,44.26,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,37.2,Moderate,2026-07-16 10:51:20
haryana__manesar__sector_2_imt_manesar_hspcb,"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,28.360699,76.93609,2026-07-16 05:00:00,2026-07-16 05:38:19,164.0,114.0,39.0,13.0,32.0,8.0,11.0,388.28,Very Poor,CO,True,Valid AQI,388.28,Very Poor,CO,2026-07-16T10:45,34.5,50,0.0,0.0,15.0,280,976.0,2,49.03,Moderate trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,47.16,Moderate,2026-07-16 10:51:20
haryana__narnaul__shastri_nagar_narnaul_hspcb,"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,28.060249,76.113115,2026-07-16 05:00:00,2026-07-16 05:38:19,125.0,111.0,28.0,10.0,15.0,17.0,6.0,304.07,Very Poor,PM2.5,True,Valid AQI,304.07,Very Poor,PM2.5,2026-07-16T10:45,34.7,46,0.0,0.0,18.2,278,970.7,1,41.67,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,27.73,Moderate,2026-07-16 10:51:20
haryana__palwal__shyam_nagar_palwal_hspcb,"Shyam Nagar, Palwal - HSPCB",Palwal,Haryana,28.1485564,77.3320667,2026-07-16 05:00:00,2026-07-16 05:38:19,52.0,81.0,24.0,11.0,47.0,5.0,8.0,481.32,Severe,CO,True,Valid AQI,481.32,Severe,CO,2026-07-16T10:45,34.2,53,0.0,0.0,13.8,284,981.1,6,52.71,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,48.84,Moderate,2026-07-16 10:51:20
haryana__panchgaon__amity_university_panchgaon_iitm,"Amity University, Panchgaon - IITM",Panchgaon,Haryana,28.3153,76.9143,2026-07-16 05:00:00,2026-07-16 05:38:19,244.0,133.0,20.0,11.0,14.0,22.0,4.0,395.4,Very Poor,PM2.5,True,Valid AQI,395.4,Very Poor,PM2.5,2026-07-16T10:45,34.1,51,0.0,0.0,15.5,282,973.4,1,48.4,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,39.04,Moderate,2026-07-16 10:51:20
haryana__panchkula__sector_6_panchkula_hspcb,"Sector-6, Panchkula - HSPCB",Panchkula,Haryana,30.7057778,76.8531805555555,2026-07-16 05:00:00,2026-07-16 05:38:19,40.0,,9.0,11.0,19.0,30.0,,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:45,33.4,60,0.0,0.0,4.1,272,964.8,26,74.84,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,50.84,High,2026-07-16 10:51:20
haryana__panipat__sector_18_panipat_hspcb,"Sector-18, Panipat - HSPCB",Panipat,Haryana,29.432304,76.972765,2026-07-16 05:00:00,2026-07-16 05:38:19,,227.0,7.0,51.0,26.0,30.0,10.0,353.14,Very Poor,CO,True,Valid AQI,353.14,Very Poor,CO,2026-07-16T10:45,34.2,60,0.0,0.0,8.6,281,976.9,4,64.5,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,50.35,High,2026-07-16 10:51:20
haryana__rohtak__md_university_rohtak_hspcb,"MD University, Rohtak - HSPCB",Rohtak,Haryana,28.52123,76.37138,2026-07-16 05:00:00,2026-07-16 05:38:19,107.0,108.0,,10.0,38.0,15.0,,425.28,Severe,CO,True,Valid AQI,425.28,Severe,CO,2026-07-16T10:45,35.2,46,0.0,0.0,17.8,279,978.6,0,42.3,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,39.28,Moderate,2026-07-16 10:51:20
haryana__sirsa__f_block_sirsa_hspcb,"F-Block, Sirsa - HSPCB",Sirsa,Haryana,29.5364,75.0158,2026-07-16 05:00:00,2026-07-16 05:38:19,101.0,113.0,20.0,20.0,84.0,33.0,13.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,36.9,38,0.0,0.0,12.0,257,980.8,0,49.85,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,49.39,Moderate,2026-07-16 10:51:20
haryana__sonipat__murthal_sonipat_hspcb,"Murthal, Sonipat - HSPCB",Sonipat,Haryana,29.0272,77.0621,2026-07-16 05:00:00,2026-07-16 05:38:19,205.0,147.0,7.0,42.0,32.0,42.0,9.0,388.28,Very Poor,CO,True,Valid AQI,388.28,Very Poor,CO,2026-07-16T10:45,34.2,56,0.0,0.0,9.9,267,978.8,11,61.37,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,43.79,Moderate,2026-07-16 10:51:20
haryana__yamuna_nagar__gobind_pura_yamuna_nagar_hspcb,"Gobind Pura, Yamuna Nagar - HSPCB",Yamuna Nagar,Haryana,30.1480566,77.2893471,2026-07-16 05:00:00,2026-07-16 05:38:19,152.0,130.0,32.0,19.0,15.0,15.0,8.0,324.79,Very Poor,PM2.5,True,Valid AQI,324.79,Very Poor,PM2.5,2026-07-16T10:45,33.1,64,0.0,0.0,5.1,280,971.5,6,72.5,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.52,Moderate,2026-07-16 10:51:20
himachal_pradesh__baddi__himuda_complex_phase_1_baddi_hppcb,"HIMUDA Complex Phase-1, Baddi - HPPCB",Baddi,Himachal Pradesh,30.943887,76.801991,2026-07-16 05:00:00,2026-07-16 05:38:19,69.0,155.0,9.0,,53.0,,7.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,32.2,58,0.0,0.0,8.3,270,955.7,3,64.2,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,63.89,High,2026-07-16 10:51:20
jammu_and_kashmir__pampore__khrew_pampore_jkpcc,"Khrew, Pampore - JKPCC",Pampore,Jammu and Kashmir,34.031606,75.009712,2026-07-16 05:00:00,2026-07-16 05:38:19,61.0,78.0,,,,,,101.0,Moderate,PM2.5,False,Insufficient pollutants,,Unknown,,2026-07-16T10:45,26.1,51,0.0,0.0,2.4,279,830.4,0,72.01,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
jammu_and_kashmir__srinagar__khunmoh_srinagar_jkpcc,"Khunmoh, Srinagar - JKPCC",Srinagar,Jammu and Kashmir,34.06313,74.96017,2026-07-16 05:00:00,2026-07-16 05:38:19,91.0,72.0,13.0,5.0,,,,201.0,Poor,PM2.5,True,Valid AQI,201.0,Poor,PM2.5,2026-07-16T10:45,26.1,56,0.0,0.0,4.2,245,835.5,1,70.69,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,30.24,Moderate,2026-07-16 10:51:20
jammu_and_kashmir__srinagar__rajbagh_srinagar_jkpcc,"Rajbagh, Srinagar - JKPCC",Srinagar,Jammu and Kashmir,34.066206,74.81982,2026-07-16 05:00:00,2026-07-16 05:38:19,28.0,45.0,19.0,3.0,15.0,1.0,9.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,26.9,51,0.0,0.0,2.6,236,842.4,0,71.65,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,37.19,Moderate,2026-07-16 10:51:20
jharkhand__dhanbad__sardar_patel_nagar_dhanbad_jspcb,"Sardar Patel Nagar, Dhanbad - JSPCB",Dhanbad,Jharkhand,23.80569,86.44268,2026-07-16 05:00:00,2026-07-16 05:38:19,,54.0,99.0,,4.0,26.0,,124.81,Moderate,CO,True,Valid AQI,124.81,Moderate,CO,2026-07-16T10:45,30.6,71,0.0,0.0,11.6,85,974.9,66,69.31,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,22.57,Low,2026-07-16 10:51:20
jharkhand__jorapokhar__tata_stadium_jorapokhar_jspcb,"Tata Stadium, Jorapokhar - JSPCB",Jorapokhar,Jharkhand,23.707909,86.41467,2026-07-16 05:00:00,2026-07-16 05:38:19,47.0,100.0,8.0,4.0,39.0,3.0,3.0,431.51,Severe,CO,True,Valid AQI,431.51,Severe,CO,2026-07-16T10:45,30.3,73,0.0,0.0,9.1,81,981.5,16,69.57,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,51.24,High,2026-07-16 10:51:20
karnataka__bagalkot__vidayagiri_bagalkot_kspcb,"Vidayagiri, Bagalkot - KSPCB",Bagalkot,Karnataka,16.172806,75.659694,2026-07-16 05:00:00,2026-07-16 05:38:19,32.0,51.0,10.0,10.0,24.0,18.0,1.0,341.42,Very Poor,CO,True,Valid AQI,341.42,Very Poor,CO,2026-07-16T10:45,29.7,54,0.0,0.0,17.5,274,951.3,23,48.08,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,33.88,Moderate,2026-07-16 10:51:20
karnataka__bengaluru__btm_layout_bengaluru_cpcb,"BTM Layout, Bengaluru - CPCB",Bengaluru,Karnataka,12.9135218,77.5950804,2026-07-16 05:00:00,2026-07-16 05:38:19,30.0,59.0,24.0,19.0,,25.0,4.0,59.0,Satisfactory,PM10,True,Valid AQI,59.0,Satisfactory,PM10,2026-07-16T10:45,26.8,54,0.0,0.0,12.8,251,913.3,97,63.99,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,34.96,Moderate,2026-07-16 10:51:20
karnataka__bengaluru__bwssb_kadabesanahalli_bengaluru_cpcb,"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,Karnataka,12.9352049,77.6814488,2026-07-16 05:00:00,2026-07-16 05:38:19,60.0,54.0,3.0,4.0,37.0,22.0,1.0,419.06,Severe,CO,True,Valid AQI,419.06,Severe,CO,2026-07-16T10:45,26.7,55,0.0,0.0,13.9,257,917.7,97,62.36,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,67.81,High,2026-07-16 10:51:20
karnataka__bengaluru__bapuji_nagar_bengaluru_kspcb,"Bapuji Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,12.951913,77.539784,2026-07-16 05:00:00,2026-07-16 05:38:19,32.0,52.0,26.0,29.0,,34.0,3.0,52.69,Satisfactory,PM2.5,True,Valid AQI,52.69,Satisfactory,PM2.5,2026-07-16T10:45,27.5,47,0.0,0.0,12.5,255,921.0,97,61.96,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,33.53,Moderate,2026-07-16 10:51:20
karnataka__bengaluru__city_railway_station_bengaluru_kspcb,"City Railway Station, Bengaluru - KSPCB",Bengaluru,Karnataka,12.9756843,77.5660749,2026-07-16 05:00:00,2026-07-16 05:38:19,,115.0,34.0,10.0,53.0,,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,27.5,47,0.0,0.0,12.5,255,915.2,97,61.96,High trapping,True,South India,Traffic / commercial proxy,Proxy from station/city naming,65,High urban pressure,100,Very high road density proxy,Proxy from city/station naming,Proxy geospatial features,82.62,Critical,2026-07-16 10:51:20
karnataka__bengaluru__hebbal_bengaluru_kspcb,"Hebbal, Bengaluru - KSPCB",Bengaluru,Karnataka,13.029152,77.585901,2026-07-16 05:00:00,2026-07-16 05:38:19,,49.0,18.0,11.0,16.0,3.0,2.0,285.65,Poor,CO,True,Valid AQI,285.65,Poor,CO,2026-07-16T10:45,27.3,49,0.0,0.0,13.3,261,912.6,93,60.84,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,54.75,High,2026-07-16 10:51:20
karnataka__bengaluru__hombegowda_nagar_bengaluru_kspcb,"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,Karnataka,12.938539,77.5901,2026-07-16 05:00:00,2026-07-16 05:38:19,36.0,60.0,18.0,5.0,8.0,20.0,1.0,174.94,Moderate,CO,True,Valid AQI,174.94,Moderate,CO,2026-07-16T10:45,27.5,47,0.0,0.0,12.5,255,913.6,97,61.96,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,44.91,Moderate,2026-07-16 10:51:20
karnataka__bengaluru__jayanagar_5th_block_bengaluru_kspcb,"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,Karnataka,12.920984,77.584908,2026-07-16 05:00:00,2026-07-16 05:38:19,39.0,70.0,8.0,15.0,9.0,49.0,1.0,187.47,Moderate,CO,True,Valid AQI,187.47,Moderate,CO,2026-07-16T10:45,26.8,54,0.0,0.0,12.8,251,913.3,97,63.99,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,46.93,Moderate,2026-07-16 10:51:20
karnataka__bengaluru__jigani_bengaluru_kspcb,"Jigani, Bengaluru - KSPCB",Bengaluru,Karnataka,12.7816279,77.6299145,2026-07-16 05:00:00,2026-07-16 05:38:19,41.0,57.0,24.0,18.0,39.0,29.0,4.0,431.51,Severe,CO,True,Valid AQI,431.51,Severe,CO,2026-07-16T10:45,26.7,56,0.0,0.0,16.5,264,912.6,97,58.03,Moderate trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,67.16,High,2026-07-16 10:51:20
karnataka__bengaluru__sanegurava_halli_bengaluru_kspcb,"Sanegurava Halli, Bengaluru - KSPCB",Bengaluru,Karnataka,12.990328,77.5431385,2026-07-16 05:00:00,2026-07-16 05:38:19,,54.0,18.0,6.0,21.0,,,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,27.5,47,0.0,0.0,12.5,255,914.9,97,61.96,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,58.78,High,2026-07-16 10:51:20
karnataka__bengaluru__silk_board_bengaluru_kspcb,"Silk Board, Bengaluru - KSPCB",Bengaluru,Karnataka,12.917348,77.622813,2026-07-16 05:00:00,2026-07-16 05:38:19,48.0,99.0,12.0,4.0,,22.0,4.0,99.0,Satisfactory,PM10,True,Valid AQI,99.0,Satisfactory,PM10,2026-07-16T10:45,26.7,55,0.0,0.0,13.9,257,916.3,97,62.36,High trapping,True,South India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,38.01,Moderate,2026-07-16 10:51:20
karnataka__chamarajanagar__urban_chamarajanagar_kspcb,"Urban, Chamarajanagar - KSPCB",Chamarajanagar,Karnataka,11.55358,76.55521,2026-07-16 05:00:00,2026-07-16 05:38:19,29.0,42.0,25.0,4.0,22.0,25.0,2.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:45,27.4,47,0.0,0.0,16.4,253,916.7,100,55.2,Moderate trapping,True,South India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,35.76,Moderate,2026-07-16 10:51:20
karnataka__chikkaballapur__chikkaballapur_rural_chikkaballapur_kspcb,"Chikkaballapur Rural, Chikkaballapur - KSPCB",Chikkaballapur,Karnataka,13.428828,77.731418,2026-07-16 05:00:00,2026-07-16 05:38:19,19.0,68.0,3.0,11.0,25.0,50.0,1.0,347.28,Very Poor,CO,True,Valid AQI,347.28,Very Poor,CO,2026-07-16T10:45,27.1,51,0.0,0.0,17.4,277,913.3,78,52.66,Moderate trapping,True,South India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,36.34,Moderate,2026-07-16 10:51:20
karnataka__chikkamagaluru__kalyana_nagara_chikkamagaluru_kspcb,"Kalyana Nagara, Chikkamagaluru - KSPCB",Chikkamagaluru,Karnataka,13.328028,75.797056,2026-07-16 05:00:00,2026-07-16 05:38:19,32.0,41.0,25.0,1.0,15.0,41.0,3.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,23.8,68,0.0,0.0,17.4,263,900.5,100,61.11,High trapping,True,South India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,32.79,Moderate,2026-07-16 10:51:20
karnataka__dharwad__kalabhavan_dharwad_kspcb,"Kalabhavan, Dharwad - KSPCB",Dharwad,Karnataka,15.459706,75.008381,2026-07-16 05:00:00,2026-07-16 05:38:19,62.0,83.0,23.0,7.0,39.0,40.0,6.0,431.51,Severe,CO,True,Valid AQI,431.51,Severe,CO,2026-07-16T10:45,27.2,63,0.0,0.0,19.1,254,931.8,27,48.89,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.61,Moderate,2026-07-16 10:51:20
karnataka__gadag__panchal_nagar_gadag_kspcb,"Panchal Nagar, Gadag - KSPCB",Gadag,Karnataka,15.411456,75.638133,2026-07-16 05:00:00,2026-07-16 05:38:19,20.0,30.0,0.0,24.0,13.0,17.0,4.0,242.61,Poor,CO,True,Valid AQI,242.61,Poor,CO,2026-07-16T10:45,27.7,59,0.1,0.1,18.4,262,937.2,23,42.04,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,22.16,Low,2026-07-16 10:51:20
karnataka__hubballi__lingaraj_nagar_hubballi_kspcb,"Lingaraj Nagar, Hubballi - KSPCB",Hubballi,Karnataka,15.3714823,75.1160168,2026-07-16 05:00:00,2026-07-16 05:38:19,46.0,66.0,11.0,2.0,14.0,26.0,2.0,256.96,Poor,CO,True,Valid AQI,256.96,Poor,CO,2026-07-16T10:45,27.7,62,0.1,0.1,18.3,252,942.6,25,43.52,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,24.12,Low,2026-07-16 10:51:20
karnataka__kalaburagi__mahatma_basaveswar_colony_kalaburgi_kspcb,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,17.336318,76.847397,2026-07-16 05:00:00,2026-07-16 05:38:19,23.0,31.0,15.0,4.0,31.0,14.0,3.0,382.43,Very Poor,CO,True,Valid AQI,382.43,Very Poor,CO,2026-07-16T10:45,29.9,55,0.0,0.0,16.8,283,959.0,82,55.62,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,40.85,Moderate,2026-07-16 10:51:20
karnataka__karwar__khb_colony_karwar_kspcb,"KHB Colony, Karwar - KSPCB",Karwar,Karnataka,14.816666,74.141003,2026-07-16 05:00:00,2026-07-16 05:38:19,34.0,39.0,24.0,17.0,28.0,17.0,4.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,28.8,74,0.2,0.1,10.6,236,1010.5,44,63.77,High trapping,True,South India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.61,Moderate,2026-07-16 10:51:20
karnataka__koppal__diwator_nagar_koppal_kspcb,"Diwator Nagar, Koppal - KSPCB",Koppal,Karnataka,15.34763,76.181767,2026-07-16 05:00:00,2026-07-16 05:38:19,,31.0,30.0,15.0,21.0,6.0,8.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,31.1,48,0.0,0.0,18.3,264,951.6,25,44.63,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,30.81,Moderate,2026-07-16 10:51:20
karnataka__madikeri__stuart_hill_madikeri_kspcb,"Stuart Hill, Madikeri - KSPCB",Madikeri,Karnataka,12.415911,75.73505,2026-07-16 05:00:00,2026-07-16 05:38:19,22.0,30.0,2.0,7.0,13.0,3.0,1.0,242.61,Poor,CO,True,Valid AQI,242.61,Poor,CO,2026-07-16T10:45,21.4,83,0.3,0.1,12.3,285,888.4,100,69.6,High trapping,True,South India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,33.66,Moderate,2026-07-16 10:51:20
